Customer ID,Marital,Job,Home,Income,Expenses,Assets,Debt,Loan_Term,Loan_Amount,Job_type_1,Job_type_2,Credit Score
366015,single,parttime,owner,111000,45000,7000,0,48,1100,0,0,56
366016,married,fixed,owner,168000,75000,4000,0,36,1100,0,1,96
366017,married,freelance,owner,215000,90000,4500,0,60,1000,1,0,81
366018,married,freelance,owner,94000,75000,5500,9500,60,1660,1,0,48
366019,single,fixed,tenant,63000,35000,0,0,36,600,0,1,64
366020,married,fixed,tenant,280000,73000,0,0,60,600,0,1,59
366021,married,fixed,owner,220000,75000,7000,0,48,1300,0,1,72
366022,married,fixed,owner,126000,45000,3500,2400,60,1000,0,1,86
366023,married,fixed,owner,120000,60000,3000,0,36,350,0,1,87
366024,single,parttime,tenant,90000,35000,0,0,60,900,0,0,32
366025,married,freelance,owner,191000,75000,14000,0,24,1000,1,0,69
366026,single,freelance,tenant,148000,50000,4000,0,60,835,1,0,60
366027,single,freelance,tenant,102000,45000,0,0,60,1500,1,0,45
366028,single,fixed,tenant,88000,35000,0,0,24,325,0,1,56
366029,married,fixed,tenant,150000,60000,2500,0,60,1100,0,1,57
366030,married,fixed,owner,115000,60000,4000,0,60,1650,0,1,88
366031,single,fixed,tenant,76000,43000,0,0,60,500,0,1,51
366032,married,fixed,owner,145000,60000,3500,1100,60,1250,0,1,68
366033,married,freelance,tenant,69000,60000,7000,0,60,1400,1,0,25
366034,married,freelance,owner,207000,60000,20000,0,60,1370,1,0,91
366035,single,fixed,tenant,60000,35000,19000,0,36,775,0,1,61
366036,single,fixed,tenant,73000,35000,0,0,48,700,0,1,60
366037,single,fixed,owner,112000,35000,3000,0,48,850,0,1,66
366038,married,fixed,owner,95000,90000,4000,250,60,1450,0,1,88
366039,single,fixed,tenant,150000,35000,0,0,48,1000,0,1,66
366040,married,fixed,owner,250000,60000,2500,0,60,1250,0,1,86
366041,single,fixed,tenant,46000,35000,0,0,48,900,0,1,58
366042,married,fixed,tenant,60000,45000,3000,0,60,1150,0,1,59
366043,single,parttime,tenant,92000,35000,0,0,60,1400,0,0,55
366044,married,fixed,owner,120000,90000,6000,1500,60,900,0,1,68
366045,married,fixed,owner,231000,45000,13000,290,12,400,0,1,92
366046,married,fixed,tenant,175000,93000,0,0,60,1650,0,1,71
366047,single,parttime,tenant,160000,35000,3500,1200,48,1200,0,0,35
366048,single,fixed,tenant,109000,35000,0,0,60,1000,0,1,58
366049,married,fixed,tenant,247000,60000,0,0,48,1900,0,1,68
366050,single,fixed,tenant,140000,35000,3000,0,60,1550,0,1,60
366051,single,freelance,tenant,100000,35000,5000,0,60,1200,1,0,42
366052,single,fixed,tenant,115000,35000,500,0,48,360,0,1,59
366053,married,freelance,tenant,12000,90000,0,0,36,850,1,0,60
366054,single,fixed,tenant,63000,41000,30000,0,36,625,0,1,71
366055,single,fixed,tenant,79000,35000,0,0,60,1570,0,1,52
366056,married,freelance,tenant,333000,78000,0,0,48,700,1,0,68
366057,single,fixed,owner,183000,35000,8000,0,48,1200,0,1,42
366058,single,freelance,tenant,46000,35000,0,0,24,250,1,0,67
366059,married,freelance,owner,25000,45000,3500,0,36,1300,1,0,81
366060,married,fixed,tenant,159000,90000,2000,0,60,750,0,1,51
366061,married,freelance,tenant,292000,119000,13000,2500,60,1500,1,0,56
366062,married,parttime,tenant,160000,61000,0,0,60,1000,0,0,55
366063,married,fixed,tenant,135000,74000,450,0,36,240,0,1,84
366064,single,fixed,tenant,120000,47000,0,0,60,1000,0,1,59
366065,single,fixed,owner,135000,35000,8000,0,36,750,0,1,59
366066,married,freelance,owner,74000,45000,3500,0,36,600,1,0,66
366067,married,fixed,owner,209000,75000,11000,0,60,1800,0,1,62
366068,single,fixed,tenant,100000,45000,0,0,18,450,0,1,80
366069,single,freelance,tenant,148000,50000,0,0,24,700,1,0,62
366070,married,fixed,tenant,130000,45000,0,0,60,2047,0,1,44
366071,single,fixed,tenant,101000,45000,0,0,60,1300,0,1,67
366072,single,parttime,tenant,49000,35000,0,0,36,750,0,0,55
366073,married,fixed,tenant,200000,80000,15000,0,30,520,0,1,80
366074,married,freelance,tenant,94000,75000,0,0,36,775,1,0,30
366075,single,parttime,tenant,114000,86000,3500,0,36,400,0,0,50
366076,married,freelance,tenant,53000,80000,0,0,24,600,1,0,54
366077,single,fixed,owner,132000,35000,3500,0,12,300,0,1,77
366078,married,freelance,owner,42000,45000,4000,0,60,500,1,0,71
366079,single,fixed,tenant,90000,35000,0,0,36,1000,0,1,54
366080,married,freelance,owner,606000,60000,6000,0,24,1550,1,0,87
366081,married,fixed,tenant,141000,74000,0,0,48,1150,0,1,55
366082,married,fixed,owner,141000,75000,4000,0,60,1300,0,1,68
366083,married,fixed,tenant,68000,75000,0,0,36,2375,0,1,39
366084,married,freelance,owner,150000,60000,10000,0,36,1000,1,0,70
366085,married,fixed,owner,165000,45000,3000,0,24,250,0,1,60
366086,married,freelance,tenant,70000,75000,4000,0,60,1000,1,0,48
366087,single,fixed,tenant,70000,42000,0,0,24,125,0,1,79
366088,single,fixed,owner,60000,35000,8000,1000,48,1200,0,1,68
366089,married,freelance,tenant,241000,84000,10000,0,36,3800,1,0,36
366090,married,fixed,tenant,426000,103000,0,0,12,350,0,1,68
366091,single,freelance,tenant,53000,35000,0,0,60,2000,1,0,30
366092,single,freelance,tenant,74000,35000,18000,0,12,600,1,0,43
366093,married,fixed,owner,180000,135000,13500,0,60,900,0,1,98
366094,married,fixed,owner,154000,60000,4000,130,36,700,0,1,92
366095,married,fixed,owner,63000,60000,5000,3000,60,1400,0,1,64
366096,married,fixed,owner,289000,90000,7000,250,60,1200,0,1,77
366097,single,fixed,owner,190000,45000,12000,0,36,2100,0,1,50
366098,married,fixed,tenant,147000,75000,0,0,60,1300,0,1,58
366099,married,fixed,owner,198000,105000,3500,250,60,1000,0,1,78
366100,single,freelance,tenant,400000,75000,0,0,24,750,1,0,66
366101,married,parttime,tenant,130000,58000,0,0,60,1450,0,0,28
366102,married,freelance,owner,140000,60000,29000,0,60,3900,1,0,31
366103,married,fixed,tenant,100000,60000,0,0,60,950,0,1,66
366104,married,freelance,owner,143000,90000,7000,0,24,700,1,0,77
366105,married,fixed,tenant,87000,54000,0,0,36,500,0,1,64
366106,married,fixed,tenant,171000,62000,0,0,60,1000,0,1,55
366107,married,fixed,owner,203000,75000,4000,0,36,1050,0,1,71
366108,married,fixed,owner,154000,60000,5500,0,18,500,0,1,86
366109,married,fixed,owner,130000,45000,7000,0,12,200,0,1,74
366110,single,fixed,tenant,90000,35000,3500,0,48,1000,0,1,50
366111,single,fixed,tenant,92000,35000,0,0,60,1030,0,1,55
366112,married,freelance,tenant,22000,75000,0,0,36,375,1,0,40
366113,married,fixed,owner,210000,75000,4000,0,48,1800,0,1,85
366114,married,fixed,owner,115000,45000,4000,0,24,500,0,1,85
366115,single,fixed,tenant,80000,35000,0,0,18,600,0,1,51
366116,single,fixed,tenant,110000,35000,0,0,60,860,0,1,56
366117,married,freelance,owner,86000,75000,5000,0,24,900,1,0,58
366118,married,freelance,owner,117000,60000,3000,0,60,1200,1,0,58
366119,married,fixed,tenant,138000,90000,3500,606,42,1400,0,1,34
366120,married,fixed,owner,88000,45000,4000,0,60,850,0,1,79
366121,married,fixed,tenant,54000,60000,0,0,12,600,0,1,77
366122,married,freelance,tenant,166000,77000,10000,0,18,900,1,0,63
366123,married,fixed,owner,364000,75000,60000,0,60,1300,0,1,106
366124,married,freelance,owner,65000,75000,10500,1500,48,1500,1,0,78
366125,married,freelance,owner,109000,45000,17000,0,60,2000,1,0,63
366126,single,fixed,tenant,57000,35000,0,0,36,380,0,1,79
366127,single,fixed,tenant,99000,45000,0,0,48,750,0,1,73
366128,married,fixed,tenant,227000,45000,0,0,48,1150,0,1,70
366129,single,fixed,owner,57000,35000,1500,0,60,700,0,1,61
366130,single,parttime,tenant,80000,35000,0,0,24,150,0,0,48
366131,single,fixed,tenant,70000,42000,0,0,36,850,0,1,61
366132,married,fixed,tenant,105000,86000,0,0,48,1300,0,1,48
366133,single,fixed,tenant,65000,35000,0,0,48,900,0,1,45
366134,married,freelance,owner,45000,75000,10000,0,48,2000,1,0,69
366135,single,fixed,tenant,72000,35000,5500,0,48,1000,0,1,35
366136,married,fixed,tenant,80000,60000,0,0,36,1450,0,1,56
366137,married,freelance,owner,157000,60000,15000,0,48,1990,1,0,72
366138,married,fixed,owner,117000,60000,3000,0,36,825,0,1,65
366139,married,fixed,tenant,100000,55000,0,0,36,300,0,1,53
366140,married,fixed,tenant,130000,60000,3000,2000,12,380,0,1,73
366141,married,freelance,owner,91000,75000,17000,0,12,700,1,0,71
366142,married,freelance,owner,67000,60000,40000,0,12,700,1,0,87
366143,married,fixed,tenant,69000,90000,0,0,60,1450,0,1,28
366144,married,fixed,owner,113000,75000,3000,600,54,1650,0,1,69
366145,married,fixed,owner,450000,75000,12000,0,48,1030,0,1,107
366146,single,fixed,tenant,50000,35000,0,0,48,1000,0,1,69
366147,single,freelance,owner,450000,35000,31000,0,48,1500,1,0,67
366148,married,parttime,tenant,87000,75000,1500,0,36,300,0,0,65
366149,married,fixed,owner,180000,45000,2500,300,60,1300,0,1,73
366150,married,fixed,tenant,132000,58000,0,0,60,1275,0,1,67
366151,married,fixed,owner,150000,75000,7000,600,36,650,0,1,98
366152,married,freelance,tenant,189000,94000,15000,1500,36,1500,1,0,62
366153,married,fixed,tenant,125000,88000,0,0,48,1100,0,1,36
366154,single,fixed,tenant,64000,35000,0,0,36,600,0,1,62
366155,married,fixed,tenant,145000,105000,0,0,36,1000,0,1,48
366156,single,fixed,tenant,67000,42000,0,0,36,1000,0,1,56
366157,married,parttime,owner,127000,45000,4500,3000,36,600,0,0,49
366158,married,freelance,owner,160000,75000,10000,0,48,1150,1,0,60
366159,married,fixed,owner,63000,45000,3000,0,60,1100,0,1,60
366160,single,fixed,owner,60000,45000,2000,0,36,525,0,1,79
366161,single,fixed,tenant,67000,42000,0,0,60,900,0,1,64
366162,married,fixed,owner,88000,75000,6000,400,48,1200,0,1,87
366163,married,parttime,tenant,170000,77000,0,0,48,1300,0,0,59
366164,married,freelance,tenant,145000,60000,5000,0,60,1300,1,0,63
366165,single,fixed,tenant,60000,35000,0,0,42,1200,0,1,28
366166,married,fixed,owner,92000,45000,6000,2400,12,100,0,1,92
366167,married,fixed,tenant,195000,60000,4000,0,60,1900,0,1,60
366168,married,fixed,tenant,80000,68000,0,0,36,325,0,1,67
366169,single,freelance,owner,184000,35000,80000,30000,36,750,1,0,31
366170,single,fixed,tenant,42000,35000,0,0,42,800,0,1,56
366171,single,fixed,tenant,125000,35000,0,0,36,1000,0,1,52
366172,married,fixed,tenant,161000,91000,5000,0,48,800,0,1,80
366173,single,parttime,tenant,117000,35000,4000,0,24,1000,0,0,64
366174,married,freelance,owner,164000,60000,4000,0,18,550,1,0,74
366175,single,fixed,tenant,75000,35000,0,0,60,1000,0,1,57
366176,married,fixed,tenant,85000,75000,700,0,18,400,0,1,69
366177,single,fixed,tenant,120000,47000,0,0,60,1100,0,1,75
366178,single,fixed,tenant,240000,59000,0,0,48,1300,0,1,73
366179,married,freelance,owner,250000,60000,9000,3400,60,1250,1,0,85
366180,married,freelance,owner,78000,60000,3500,0,60,1250,1,0,67
366181,married,fixed,owner,102000,60000,2500,1300,18,450,0,1,68
366182,married,fixed,owner,152000,45000,7500,0,48,1100,0,1,56
366183,married,fixed,tenant,96000,75000,4000,0,24,580,0,1,68
366184,single,fixed,tenant,92000,35000,0,0,60,1000,0,1,40
366185,married,fixed,tenant,199000,45000,0,0,60,1500,0,1,48
366186,married,parttime,owner,71000,75000,14000,0,48,1100,0,0,73
366187,single,fixed,owner,80000,45000,4000,0,60,1060,0,1,72
366188,married,fixed,tenant,190000,60000,0,0,42,1100,0,1,73
366189,married,freelance,owner,200000,75000,10000,0,36,700,1,0,93
366190,married,fixed,tenant,140000,90000,3000,500,12,400,0,1,59
366191,married,fixed,tenant,140000,59000,0,0,48,1000,0,1,68
366192,married,fixed,owner,114000,90000,5000,1500,36,1000,0,1,73
366193,single,fixed,tenant,140000,35000,0,0,48,1400,0,1,59
366194,married,fixed,tenant,140000,45000,0,0,60,1150,0,1,64
366195,married,fixed,owner,90000,45000,2500,0,48,1000,0,1,55
366196,married,fixed,owner,424000,75000,9500,700,36,1000,0,1,103
366197,married,parttime,tenant,155000,61000,0,0,60,1035,0,0,55
366198,married,freelance,owner,239000,75000,6000,0,60,1650,1,0,44
366199,married,fixed,tenant,175000,78000,0,0,60,1000,0,1,61
366200,married,freelance,tenant,180000,90000,0,0,24,450,1,0,75
366201,married,fixed,owner,50000,60000,5000,400,36,300,0,1,73
366202,married,fixed,owner,113000,45000,3500,0,36,1200,0,1,67
366203,single,fixed,tenant,100000,45000,0,0,48,1400,0,1,44
366204,married,fixed,tenant,122000,75000,0,0,60,1600,0,1,32
366205,married,freelance,owner,905000,90000,20000,15000,60,1200,1,0,76
366206,single,fixed,tenant,52000,35000,0,0,36,1000,0,1,65
366207,married,fixed,owner,157000,75000,3500,1800,60,1300,0,1,71
366208,married,freelance,owner,400000,120000,6000,2700,24,600,1,0,77
366209,married,fixed,tenant,157000,91000,0,0,48,1300,0,1,54
366210,married,freelance,tenant,114000,60000,0,0,60,1000,1,0,59
366211,married,fixed,owner,120000,45000,5000,2000,60,1570,0,1,60
366212,married,fixed,tenant,162000,91000,0,0,60,1000,0,1,68
366213,married,freelance,owner,184000,45000,16000,3648,48,400,1,0,88
366214,married,freelance,tenant,198000,45000,0,0,24,800,1,0,66
366215,married,freelance,owner,78000,45000,11000,0,36,500,1,0,64
366216,married,parttime,tenant,195000,80000,0,0,36,600,0,0,59
366217,single,fixed,tenant,400000,75000,0,0,60,1450,0,1,70
366218,married,freelance,tenant,74000,45000,0,0,36,500,1,0,67
366219,married,fixed,tenant,166000,62000,0,0,24,500,0,1,74
366220,married,fixed,owner,135000,60000,4000,0,48,1170,0,1,94
366221,married,fixed,owner,204000,75000,5000,0,60,1400,0,1,73
366222,married,fixed,owner,155000,75000,3000,1000,36,400,0,1,74
366223,married,fixed,owner,120000,45000,3000,1100,36,1750,0,1,88
366224,single,fixed,tenant,130000,35000,6000,0,60,625,0,1,55
366225,married,freelance,owner,356000,90000,5000,800,18,700,1,0,87
366226,married,fixed,tenant,230000,90000,0,0,60,800,0,1,74
366227,married,fixed,owner,100000,45000,5500,108,48,700,0,1,72
366228,married,fixed,owner,130000,60000,3500,0,60,1400,0,1,70
366229,single,fixed,owner,145000,60000,4500,0,60,1100,0,1,52
366230,married,parttime,tenant,81000,98000,0,0,18,300,0,0,37
366231,married,fixed,owner,136000,60000,7000,0,60,1000,0,1,88
366232,married,fixed,owner,200000,75000,5000,2500,60,1550,0,1,74
366233,single,freelance,owner,184000,35000,9000,0,36,500,1,0,48
366234,married,fixed,tenant,157000,76000,0,0,42,800,0,1,75
366235,single,parttime,tenant,76000,45000,0,0,48,1640,0,0,37
366236,married,freelance,owner,200000,45000,6000,1500,60,1600,1,0,60
366237,single,fixed,tenant,128000,35000,0,0,12,300,0,1,67
366238,married,fixed,owner,90000,90000,1500,0,18,400,0,1,90
366239,single,parttime,tenant,41000,39000,0,0,48,1300,0,0,23
366240,married,fixed,owner,125000,45000,6000,0,48,350,0,1,76
366241,single,freelance,tenant,100000,35000,0,0,36,1950,1,0,42
366242,married,fixed,owner,250000,120000,18000,0,60,450,0,1,99
366243,single,fixed,tenant,47000,35000,0,0,36,500,0,1,34
366244,married,parttime,tenant,57000,45000,0,0,24,500,0,0,32
366245,married,fixed,owner,78000,90000,6000,2700,12,300,0,1,61
366246,married,fixed,tenant,100000,85000,0,0,36,2100,0,1,58
366247,married,fixed,owner,102000,60000,3500,0,60,1175,0,1,64
366248,married,fixed,tenant,133000,58000,0,0,60,400,0,1,57
366249,single,freelance,tenant,104000,60000,5000,0,48,1300,1,0,66
366250,married,freelance,owner,1000,75000,16000,0,60,1150,1,0,64
366251,single,freelance,tenant,500000,35000,0,0,48,1300,1,0,66
366252,single,fixed,tenant,100000,70000,0,0,60,1300,0,1,66
366253,single,fixed,owner,150000,35000,6000,0,60,1580,0,1,58
366254,single,parttime,tenant,115000,35000,0,0,60,1400,0,0,51
366255,married,freelance,owner,38000,90000,2800,0,48,1050,1,0,70
366256,married,parttime,tenant,67000,67000,0,0,36,775,0,0,53
366257,married,parttime,tenant,123000,72000,0,0,60,1030,0,0,29
366258,married,fixed,owner,85000,45000,3000,0,60,1500,0,1,82
366259,single,fixed,owner,60000,60000,4000,3378,60,1400,0,1,32
366260,married,parttime,owner,82000,90000,3500,1000,60,1300,0,0,68
366261,single,fixed,owner,345000,35000,18000,0,36,2000,0,1,68
366262,married,parttime,tenant,142000,60000,0,0,36,1000,0,0,36
366263,married,freelance,owner,107000,60000,17000,0,24,800,1,0,73
366264,married,fixed,owner,161000,90000,8000,470,60,1200,0,1,90
366265,single,parttime,tenant,63000,35000,0,0,60,900,0,0,37
366266,single,fixed,owner,79000,35000,4000,0,24,1000,0,1,71
366267,married,fixed,tenant,93000,90000,8000,0,60,1300,0,1,77
366268,married,fixed,owner,137000,45000,6000,0,36,1000,0,1,94
366269,married,fixed,tenant,74000,60000,1500,0,60,870,0,1,44
366270,married,fixed,owner,131000,60000,3000,0,48,770,0,1,77
366271,single,fixed,owner,113000,45000,14000,0,48,1300,0,1,71
366272,married,freelance,owner,30000,45000,6000,0,60,1000,1,0,59
366273,married,fixed,tenant,154000,75000,4000,125,30,850,0,1,67
366274,married,fixed,owner,164000,75000,5000,0,24,600,0,1,95
366275,married,fixed,owner,84000,75000,3000,144,36,475,0,1,69
366276,married,fixed,owner,199000,45000,6500,3000,60,1400,0,1,89
366277,single,fixed,tenant,120000,35000,0,0,48,1100,0,1,47
366278,married,fixed,tenant,234000,45000,0,0,60,610,0,1,53
366279,married,fixed,owner,275000,90000,25000,1000,48,1800,0,1,74
366280,married,freelance,owner,250000,75000,7000,1000,48,1600,1,0,87
366281,single,fixed,tenant,110000,46000,0,0,48,900,0,1,57
366282,married,freelance,owner,65000,45000,4000,0,60,1400,1,0,66
366283,married,freelance,tenant,200000,95000,5000,0,36,800,1,0,69
366284,married,parttime,tenant,300000,120000,8000,2000,48,1500,0,0,31
366285,married,fixed,owner,58000,75000,2000,0,24,175,0,1,71
366286,married,freelance,owner,99000,75000,10000,0,60,900,1,0,68
366287,married,fixed,owner,139000,75000,2000,80,48,460,0,1,87
366288,married,fixed,owner,208000,45000,11500,0,48,1000,0,1,96
366289,married,fixed,tenant,99000,45000,0,0,12,250,0,1,77
366290,married,freelance,tenant,54000,45000,0,0,60,1000,1,0,53
366291,married,fixed,tenant,140000,60000,4000,1680,60,400,0,1,68
366292,single,fixed,tenant,78000,35000,0,0,48,1000,0,1,53
366293,married,fixed,owner,79000,60000,3500,0,60,700,0,1,91
366294,married,parttime,owner,80000,45000,500,0,36,950,0,0,55
366295,married,freelance,owner,85000,60000,6000,0,60,1200,1,0,80
366296,married,fixed,tenant,121000,57000,0,0,42,750,0,1,57
366297,married,freelance,owner,250000,90000,13500,0,36,1900,1,0,68
366298,married,fixed,owner,104000,45000,6500,0,48,1150,0,1,78
366299,married,freelance,owner,78000,45000,3500,0,48,1100,1,0,83
366300,single,fixed,tenant,157000,45000,4000,0,48,1450,0,1,63
366301,married,fixed,tenant,192000,94000,0,0,48,1350,0,1,67
366302,single,fixed,tenant,103000,60000,0,0,48,500,0,1,75
366303,married,fixed,tenant,75000,45000,0,0,60,1175,0,1,59
366304,married,fixed,tenant,177000,53000,0,0,60,1900,0,1,50
366305,single,fixed,tenant,75000,35000,0,0,36,690,0,1,60
366306,married,fixed,owner,210000,75000,3500,0,18,800,0,1,89
366307,married,freelance,owner,54000,35000,10000,0,24,600,1,0,74
366308,married,fixed,owner,105000,75000,5000,0,60,1000,0,1,91
366309,single,parttime,tenant,68000,35000,1500,0,36,500,0,0,60
366310,single,parttime,tenant,50000,35000,50000,0,24,900,0,0,73
366311,married,fixed,tenant,128000,58000,0,0,60,800,0,1,72
366312,married,freelance,owner,93000,60000,6000,3000,60,850,1,0,76
366313,single,freelance,owner,134000,60000,21000,0,12,1800,1,0,46
366314,married,freelance,owner,189000,60000,3500,0,60,1600,1,0,85
